"Browser JS App GitHub Repo URL","status","agent_loop","aipipe_tool","bootstrap_alert_errors","conversation_ui_clarity","error_handling","extras_without_bloat","google_search_tool","js_exec_sandboxed","model_picker_bootstrap_llm_provider","openai_tool_calls","readability","security_hygiene","separation_of_concerns","simplicity","streaming_or_updates","useful_affordances"
"https://github.com/Kunalcodetime/LLM-Agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.08,0,0,0.1,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/RajaadBS/LLM-Agent-TDS-BonusProject","ok",0.2,0.15,0,0.09,0.08,0.04,0.05,0,0,0.1,0.08,0.02,0.05,0.12,0.05,0.1
"https://llm-agent-black.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/23f2001565/LLm-agent","ok",0.2,0.15,0,0.1,0.08,0.05,0,0.05,0,0.1,0.09,0.03,0.05,0.1,0.1,0.1
"https://github.com/Rakesh27092003/LLM_agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.04,0,0.08,0.1,0.09,0.03,0.05,0.12,0.05,0.1
"https://github.com/abhay300504/LLM-generator","ok",0.2,0.12,0,0.1,0.09,0.04,0.05,0,0,0.1,0.09,0.03,0.05,0.12,0.07,0.1
"https://github.com/tanyakamboj123/poc_work","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.05
"https://github.com/23f1001003/LLM_agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.1,0.1
"https://github.com/RishabKrPandey/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.05,0,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/22f3002843/TDS-bonus-LLM-AGENT","ok",0.2,0.15,0,0.1,0.09,0.04,0.04,0.05,0,0.1,0.08,0.03,0.05,0.1,0.1,0.1
"https://github.com/omrkoli/LLM--AGENT-","ok",0.2,0.15,0,0.1,0.09,0.04,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.05,0.09
"https://github.com/diya0016/llm_agent","ok",0.2,0.15,,,,,0.04,0,,0.1,,,,,0.1,
"https://github.com/Anshchopada11/TDS-BONUS-LLM","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0.05,0,0.1,0.1,0.04,0.08,0.12,0.1,0.1
"https://github.com/23f2003657/LAGENT","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.1,0.1,0.05,0.09,0.15,0.05,0.09
"https://github.com/RutujaShinde-diploma/Bonus_Project2","ok",0.2,0.08,0.05,0.1,0.1,0.03,0.15,0,0,0.2,0.1,0.03,0.05,0.15,0.05,0.07
"https://github.com/VishwajithvinodkumarV/LLMAgent","ok",0.2,0.15,0,0.1,0.09,0.05,0,0,0,0.1,0.08,0.03,0.07,0.1,0.05,0.1
"https://github.com/23f2003797/llm_agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.1,0.1
"https://github.com/Private-Aayansh/llm-agent-poc","ok",0.2,0.08,0,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.05,0.08
"https://github.com/Rishaby10/tds_bonus_project","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0,0,0.1,0.09,0.03,0.05,0.1,0.05,0.1
"https://llm-agent-neon.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/23f2001398/LLM_AGENT","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://github.com/technosrijan/tds-chat","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/23f2001398/LLM_AGENT","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://github.com/22f3001160/llm-agent-","ok",0.2,0.15,0,0.1,0.1,0.04,0.05,0,0,0.1,0.1,0.04,0.07,0.1,0.1,0.1
"https://github.com/voltackle67/llm-agent.github.io","ok",0.2,0.08,0.1,0.1,0.1,0.05,0.08,0,0.15,0.2,0.1,0.01,0.08,0.15,0.1,0.05
"https://github.com/23f1003139/TDS_Bonus_2.git","ok",0.2,0.15,0,0.1,0.09,0.05,0.08,0,0,0.1,0.08,0.03,0.05,0.12,0.1,0.1
"https://github.com/Divyanshusaini55/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.05,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/Sanjoli04/LLM_Agent","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://github.com/24f1000691/llm-agent.git","ok",0.2,0.15,,,,,0.04,0.05,,0.1,,,,,0.1,
"https://github.com/echo-ishan/tds_browser_llm","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0.15,0.2,0.1,0.02,0.1,0.15,0.1,0.07
"https://github.com/akshitagarg19/LLM-agent","ok",0.2,0.12,0,0.1,0.1,0.05,0.04,0,0,0.1,0.08,0.03,0.05,0.15,0.1,0.1
"https://github.com/prateek8973/LLM_Browser_Agent.git","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0.15,0.2,0.1,0.05,0.08,0.15,0.1,0.05
"https://github.com/Manish-IITMadras/llm-agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.08,0,0,0.1,0.08,0.02,0.05,0.1,0.1,0.1
"https://github.com/22f1000828/LLM-Agent","ok",0.2,0.15,0,0.1,0.09,0.04,0.04,0.05,0,0.1,0.08,0.02,0.05,0.12,0.1,0.1
"https://github.com/DivyaPrea/LLM-Agent-TDS-Bonus-Project","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0.1,0,0.1,0.1,0.04,0.05,0.12,0.1,0.1
"https://github.com/nparashar30/bonustds/blob/main/agent.js","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://github.com/Akashog123/LLM_Agent","ok",0.1,0.15,0.1,0.1,0.08,0.04,0.15,0,0,0.2,0.08,0.04,0.05,0.12,0.1,0.1
"https://github.com/floatingmachine/llm-agent","ok",0.2,0.15,0.05,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.03,0.05,0.1,0.05,0.1
"https://github.com/23f2004905/tds-llm","ok",0.2,0.15,0,0.1,0.08,0.04,0.08,0,0,0.1,0.08,0.03,0.05,0.1,0.05,0.08
"https://llm-agent-gold.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/shreya-pal/LLMAgent","ok",0.2,0.15,0,0.1,0.09,0.05,0.08,0,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://github.com/Jatinyadav-07/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.04,0.05,0.12,0.1,0.1
"https://github.com/charmika-6/TDS_LLM_project.git","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.05,0.05,0.1,0.1,0.1
"https://llm-agent-4cwoknnde-23f3004293s-projects.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/23f3000137/Professional-LLM-Agent.git","ok",0.1,0,0.1,0.1,0.07,0.05,0.15,0,0,0.2,0.1,0.03,0.1,0.15,0.05,0.05
"https://github.com/Jatinyadav-07/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.04,0.05,0.12,0.1,0.1
"https://github.com/Mokshada-N/LLM-AGENT-PROOF-OF-CONCEPT","ok",0.2,0.15,,,,,0.15,0.1,,0.2,,,,,0.1,
"https://github.com/SiddhanthMuragundi/LLM-Agent-Proof-of-Concept-POC-Browser-Based-Multi-Tool-Reasoning","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.08,0.12,0.1,0.08
"https://github.com/sriram5156689/llm-agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.02,0.05,0.12,0.1,0.1
"https://github.com/Suhanithakur1/llm-agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.09,0.03,0.05,0.1,0.1,0.1
"https://github.com/AI-MANIAC007/TDS-LLM-Agent","ok",0.2,0.15,0,0.1,0.07,0.04,0.15,0.1,0,0.2,0.1,0,0.07,0.15,0.1,0.03
"https://24ds3000008.github.io/tds-extra-llm-bonus/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/shekhar2024/TDS_LLM","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.03,0.05,0.1,0.05,0.1
"https://github.com/kriticrand/LLM-Agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.05,0,0,0.1,0.08,0.02,0.05,0.1,0.05,0.1
"https://rohitvarma1128.github.io/tds-bonus-assignment/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/ritu-nandhan-7/LLM","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://github.com/Abhimanyu1909/llm_agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.1,0.03,0.05,0.15,0.05,0.1
"https://github.com/tunafishhyyyy/LLMAgent_POC","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.1,0.15,0.1,0.05
"https://github.com/22f3000196/TDS-Project-3","ok",0.18,0.15,0,0.1,0.1,0.05,0.08,0,0,0.06,0.1,0.04,0.08,0.12,0.1,0.1
"https://github.com/SpandanBhoiIITM/SlideForge-AI-Powered-Presentation-Generator","ok",0,0,,,,,0,0,,0,,,,,0.05,
"https://github.com/shubhamrazzsharmao/LLM-Agent","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://llm-agent-k3cgp8guk-girishs-projects-c052a4b0.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/anonymous-new-user/XEN_AI","ok",0.2,0.15,0,0.1,0.1,0.05,0,0,0,0.1,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/22f3000305/TDS-PROJECT-3","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0.05,0,0,0.1,0.03,0.05,0.08,0.1,0.1
"https://github.com/saakshiwagh/LLM-agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.08,0,0,0.1,0.08,0.03,0.05,0.1,0.05,0.09
"https://github.com/23f3001837/LLM-agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.05,0,0,0.1,0.09,0.04,0.05,0.1,0.05,0.1
"https://github.com/anonymous-new-user/XEN_AI","ok",0.2,0.15,0,0.1,0.1,0.05,0,0,0,0.1,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/22f3000525/LLM-Agent","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.08
"https://github.com/22f3001367/tds-bonus-llm","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0,0,0.2,0.1,0.03,0.08,0.15,0.08,0.1
"https://github.com/SarthakN13/22f3002492-Bonus-Project-Tds-LLM","ok",0.2,0.15,0.05,0.1,0.09,0.05,0.08,0,0,0.1,0.08,0.03,0.05,0.12,0.05,0.1
"https://github.com/tunafishhyyyy/LLMAgent_POC","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.1,0.15,0.1,0.05
"https://github.com/23f3000046/TDS-Bonus-LLM-Agent","ok",0.2,0.15,0,0.1,0.09,0.04,0.08,0.05,0,0.1,0.09,0.04,0.05,0.1,0.05,0.1
"None","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/omrkoli/LLM--AGENT-.git","ok",0.2,0.15,0,0.1,0.09,0.04,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.05,0.09
"https://github.com/omrkoli/LLM--AGENT-.git","ok",0.2,0.15,0,0.1,0.09,0.04,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.05,0.09
"https://github.com/Vic-33/LLM-Agent.git","ok",0.1,0.08,0,0.1,0.08,0.04,0.04,0,0,0.05,0.09,0.02,0.05,0.12,0.05,0.08
"https://github.com/23f2003874/LLM_Agent","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.08
"https://github.com/23f3001222/LLM_Agent","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.03,0.05,0.15,0.1,0.08
"https://github.com/guruizm-IITM/LLM-Agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.08,0,0,0.1,0.08,0.03,0.05,0.1,0.1,0.1
"https://github.com/Tejagitshanmukh/tds-llm-assignment-bonus","ok",0.2,0.15,0,0.1,0.09,0.04,0.08,0,0,0.1,0.08,0.03,0.05,0.1,0.05,0.1
"https://github.com/23f2000638/Bonus__project_2","ok",0.18,0.13,0,0.1,0.09,0.04,0.05,0.05,0,0.1,0.08,0.02,0.07,0.12,0.07,0.1
"https://github.com/22f3000388/llm-agent","ok",0.2,0.15,0.05,0.1,0.1,0.05,0.04,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/22f1001281/LLM-agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0,0,0.1,0.08,0.03,0.05,0.1,0.1,0.1
"https://github.com/SiddhanthMuragundi/LLM-Agent-Proof-of-Concept-POC-Browser-Based-Multi-Tool-Reasoning","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.08,0.12,0.1,0.08
"https://github.com/Tejasvi-A/TDS-LLM","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.03,0.06,0.1,0.1,0.1
"https://github.com/23f2000400/LLM-agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.1,0.03,0.05,0.12,0.05,0.1
"https://github.com/NemesisVader/LLM","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0,0,0.15,0.1,0.03,0.05,0.15,0.1,0.09
"https://github.com/ArnavLabh/LLM-Agent-POC","ok",0.2,0.15,0,0.1,0.1,0.05,0.05,0,0,0.2,0.1,0.05,0.1,0.05,0.1,0.1
"https://github.com/Aryanjain2828/tds_bonus.git","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/23f3004053/AIGENTDSPROJECT","ok",0.2,0.15,0,0.1,0.08,0.05,0.04,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/NipunIITM/LLM-AGENT","ok",0.2,0.15,0,0.1,0.08,0.05,0.08,0,0,0.1,0.08,0.03,0.05,0.1,0.1,0.1
"https://github.com/Nicia25/LLM-Agent-Proof-of-Concept-POC-","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.08,0.03,0.05,0.1,0.1,0.1
"https://github.com/AvraCodes/LLM-Agent","ok",0.1,0.15,,,,,0.15,0,,0.2,,,,,0.05,
"https://github.com/22f3002319/tds-bonus-project-LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0.1,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://github.com/23f1000839/LLM-project","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0.1,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/MuthuPeru/LLM_Agent","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.05,0.1,0.15,0.1,0.05
"https://github.com/shri1707/Q1/tree/main","ok",0.2,0.15,0.1,0.1,0.08,0.04,0.15,0,0,0.15,0.08,0.02,0.05,0.15,0.1,0.08
"https://github.com/ritwiktrivedi/llm-agent-poc","ok",0.2,0.15,0.1,0.1,0.1,0.03,0.15,0,0,0.2,0.09,0.02,0.06,0.15,0.1,0.05
"https://github.com/22f3002319/tds-bonus-project-LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0.1,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://github.com/Poojita-A/TDS-LLM","ok",0.2,0.15,0,0.1,0.08,0.05,0,0.05,0,0.1,0.08,0.03,0.05,0.1,0.1,0.1
"https://github.com/jaideepm0/llm_agent","ok",0.1,0.15,0.1,0.1,0.1,0.04,0.15,0,0,0.2,0.09,0.03,0.06,0.15,0.1,0.1
"https://github.com/22f3003053/llm-generator","ok",0.2,0.15,0,0.1,0.1,0.05,0.05,0,0,0.1,0.1,0.03,0.05,0.12,0.1,0.1
"https://github.com/22f3002319/tds-bonus-project-LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0.1,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://github.com/Muthu2897/Browser-Based-Multi-Tool-Reasoning","ok",0.2,0.08,0.1,0.1,0.08,0.05,0.15,0,0,0.2,0.09,0.03,0.05,0.15,0.1,0.07
"https://github.com/JosenPioPeter/bp_llmagent_deck","ok",0,0.15,0,0.05,0.1,0.05,0,0,0,0,0.1,0.04,0.08,0.12,0.05,0.1
"https://github.com/Shriraman-Narayanan/browser-js","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0,0,0.1,0.1,0.03,0.07,0.15,0.1,0.05
"https://github.com/22f3002886/LLM-Agent-","ok",0.2,0.15,0,0.1,0.09,0.03,0.08,0,0,0.1,0.09,0.03,0.03,0.08,0.1,0.09
"https://github.com/23f1002103/llm_agent","ok",0.2,0.08,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.02,0.1,0.15,0.1,0.1
"https://github.com/Autumn-Zephyr/TDS_Bonus_Project-1","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.04,0.05,0.15,0.1,0.1
"https://github.com/Vivek-kumar3011/PQ2","ok",0.2,0.08,0.1,0.1,0.1,0.05,0.15,0.2,0,0.2,0.1,0.03,0.1,0.15,0.1,0.08
"https://github.com/raghav2020sharma/llm-agent","ok",0.1,0.15,0,0.1,0.1,0.05,0.04,0,0,0.1,0.1,0.02,0.05,0.1,0.05,0.1
"https://github.com/Ritika-Budhiraja/tds-bonus-project.git","ok",0.2,0.15,0.05,0.1,0.1,0.05,0.04,0,0.08,0.2,0.1,0,0.05,0.1,0.1,0.1
"https://github.com/goodcoder479/LLMAgent","ok",0.2,0.15,,,,,0.15,0.2,,0.2,,,,,0.1,
"https://github.com/23f2001398/LLM-Agent","ok",0.2,0.15,0,0.1,0.08,0.04,0,0,0,0.1,0.08,0.02,0.05,0.12,0.1,0.1
"https://github.com/23f2003040/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/23f1000805/tds-bonus-project-LLM-Agent","ok",0.2,0.15,0,0.1,0.08,0.04,0.04,0,0,0.1,0.08,0.04,0.05,0.12,0.1,0.1
"https://github.com/23ds3000074/LLM-agent","ok",0.2,0.15,0,0.1,0.08,0.04,0,0,0,0.1,0.09,0.03,0.03,0.1,0.05,0.1
"https://github.com/Sawarnshivam/LLM_agent2.git","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.1,0.03,0.05,0.12,0.05,0.1
"https://llm-agent-git-main-heyitsgautham-gmailcoms-projects.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"NA","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/23f2005397/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.09,0.03,0.05,0.08,0.1,0.1
"https://github.com/23f2005397/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.09,0.03,0.05,0.08,0.1,0.1
"https://github.com/HetanshiBhatt/llm-agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0.1,0,0.1,0.1,0.03,0.05,0.1,0.05,0.1
"https://github.com/23f2003995/TdsLLMagent","ok",0.2,0.15,0,0.1,0.1,0.05,0.05,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/PiyushDuggal-source/bonus-tds-p2","ok",0.2,0.15,0,0.1,0.09,0.04,0.08,0,0,0.1,0.08,0.03,0.06,0.08,0.05,0.08
"https://github.com/KAS4453/tds-bonus-2","ok",0.2,0.15,0,0.1,0.1,0.04,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.1,0.08
"https://github.com/23f1000917/llm-agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.09,0.03,0.05,0.1,0.1,0.1
"https://github.com/23f3003877/POC","ok",0.2,0.15,0.1,0.1,0.09,0.04,0.15,0.1,0,0.2,0.1,0.04,0.05,0.12,0.05,0.07
"https://github.com/riya360-arch/LLM_Agent_","ok",0.2,0.15,0,0.1,0.09,0.05,0.05,0,0,0.1,0.08,0.03,0.05,0.15,0.1,0.1
"https://github.com/Ha-rini/LLM_agent_poc.git","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.05,0.1,0.15,0.1,0.1
"https://github.com/KAS4453/tds-bonus-2","ok",0.2,0.15,0,0.1,0.1,0.04,0.04,0,0,0.1,0.08,0.02,0.05,0.1,0.1,0.08
"https://github.com/riddhimr/TDS-LLM-AGENT","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0,0,0.1,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/23f1000917/llm-agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.09,0.03,0.05,0.1,0.1,0.1
"https://tds-bonus-project-llm-agent-main.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/Mr-GauravKumar/LLM_Agent_Bonus_Proj","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.09,0.03,0.05,0.12,0.05,0.1
"https://github.com/Sumittguptaa14/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.04,0,0,0.1,0.08,0.03,0.08,0.1,0.05,0.1
"https://github.com/Shi-pra-19/llm","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/riya360-arch/LLM_Agent_","ok",0.2,0.15,0,0.1,0.09,0.05,0.05,0,0,0.1,0.08,0.03,0.05,0.15,0.1,0.1
"https://github.com/23f1000917/llm-agent","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0,0,0.1,0.09,0.03,0.05,0.1,0.1,0.1
"https://github.com/Amirthevarshini08/js-llm-agent-poc","ok",0.2,0.08,0.1,0.1,0.08,0.03,0.08,0.1,0.15,0.2,0.05,0.01,0.06,0.15,0.1,0.07
"https://github.com/SidhaarthShree07/neural-link","ok",0.2,0.15,0,0.1,0.1,0.05,0.08,0.1,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/SamarupBhattacharya/TDS_LLM_Agent","ok",0.2,0.15,0.07,0.1,0.08,0.05,0.04,0,0,0,0.08,0,0.05,0.15,0.05,0.05
"https://tds-bonus-project-llm-agent-h03rqrwge-varshitha7777s-projects.vercel.app/?utm_source=chatgpt.com","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/Shi-pra-19/llm","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/23f1001876/tds-llm-agent","ok",0.2,0.15,0,0.1,0.09,0.04,0.04,0,0,0.1,0.08,0.02,0.06,0.1,0.1,0.1
"https://github.com/23f2000257/LLM_Agent","ok",0.2,0.15,0,0.1,0.09,0.05,0.04,0.05,0,0.1,0.08,0.03,0.05,0.12,0.05,0.1
"https://github.com/tanmaypatil1311/llm.git","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0,0,0.2,0.1,0.03,0.08,0.15,0.1,0.08
"https://github.com/lovepreet223/llm-agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.04,0,0,0.1,0.08,0.03,0.05,0.1,0.05,0.1
"https://github.com/22f3000808/LLM-Agent/","ok",0.2,0.15,0,0.1,0.08,0.04,0.08,0,0,0.1,0.08,0.02,0.05,0.1,0.1,0.1
"https://github.com/lovepreet223/llm-agent","ok",0.2,0.15,0,0.1,0.08,0.05,0.04,0,0,0.1,0.08,0.03,0.05,0.1,0.05,0.1
"https://github.com/Shivam-Brahmkshatriya/TDS-Extra-LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.03,0.08,0,0,0.1,0.1,0.03,0.05,0.1,0.1,0.1
"https://github.com/Shi-pra-19/llm","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.05,0.15,0.1,0.1
"https://github.com/22f3000694/LLM-Agent","ok",0.1,0.15,0.1,0.1,0.1,0.05,0.15,0.1,0,0.2,0.1,0.03,0.05,0.15,0.05,0.1
"https://github.com/Rashi1015/LLM-Agent2","ok",0.2,0.15,0,0.1,0.08,0.03,0.04,0,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://vercel.com/saurabh12-indias-projects/llm-project-m2ze","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/SakshamBindal07/tds-llm-agent","ok",0.2,0.15,0,0.1,0.09,0.04,0,0,0,0.1,0.09,0.03,0.05,0.1,0.1,0.1
"https://github.com/22f3000423/B2","ok",0,0.15,0,0.1,0.1,0.05,0,0,0,0,0.1,0.05,0.1,0.15,0.05,0.1
"https://agentmulti-o394ltl2d-neuralninja110s-projects.vercel.app/","invalid_url",,,,,,,,,,,,,,,,
"NA","invalid_url",,,,,,,,,,,,,,,,
"https://github.com/Subhash752/LLM","ok",0.15,0.15,0,0.1,0.09,0.04,0.04,0,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://github.com/Raulragg/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.1,0.04,0.05,0.12,0.1,0.1
"https://github.com/Raulragg/LLM-Agent","ok",0.2,0.15,0,0.1,0.1,0.04,0.08,0,0,0.1,0.1,0.04,0.05,0.12,0.1,0.1
"https://github.com/Amirthevarshini08/js-llm-agent-poc","ok",0.2,0.08,0.1,0.1,0.08,0.03,0.08,0.1,0.15,0.2,0.05,0.01,0.06,0.15,0.1,0.07
"https://github.com/sudhamjayanthi/omni-agent-playground.git","pending",,,,,,,,,,,,,,,,
"https://github.com/Rashi1015/LLM-Agent2","ok",0.2,0.15,0,0.1,0.08,0.03,0.04,0,0,0.1,0.09,0.03,0.05,0.12,0.1,0.1
"https://github.com/NeuralNinja110/Agentic-browser-multitool","ok",0.1,0.15,0.05,0.1,0.1,0.05,0.15,0.1,0,0.2,0.08,0.03,0.1,0.05,0.1,0.1
"https://github.com/githubcoder001/TDSBonus2","ok",0.2,0.15,0,0.1,0.1,0.05,0.04,0,0,0.1,0.1,0.03,0.08,0.15,0.1,0.1
"https://github.com/JSuyashRaj/LLM-Agent","ok",0.2,0.15,0,0.1,0.08,0.05,0,0,0,0.1,0.08,0.02,0.07,0.1,0.1,0.1
"https://github.com/aryabanda-iitm/tds-bonus","ok",0.2,0.15,0.1,0.1,0.1,0.05,0.15,0,0,0.2,0.09,0.03,0.05,0.15,0.1,0.08
